value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Sex,Name of non-communicable disease,Reporting Type
140.0,5397,,JAM,Jamaica,2019,Female,Chronic respiratory disease,Global
2142.0,5397,,JAM,Jamaica,2019,Female,Cancer,Global
1368.0,5397,,JAM,Jamaica,2019,Female,Diabetes,Global
2604.0,5397,,JAM,Jamaica,2019,Male,Cardiovascular disease,Global
410.0,5397,,JAM,Jamaica,2019,Male,Chronic respiratory disease,Global
989.0,5397,,JAM,Jamaica,2019,Male,Diabetes,Global
2429.0,5397,,JAM,Jamaica,2019,Male,Cancer,Global
65.0,5397,,BHS,Bahamas,2000,Female,Diabetes,Global
254.0,5397,,BHS,Bahamas,2000,Female,Cardiovascular disease,Global
28.0,5397,,BHS,Bahamas,2000,Both sexes,Chronic respiratory disease,Global
233.0,5397,,BHS,Bahamas,2000,Both sexes,Cancer,Global
509.0,5397,,BHS,Bahamas,2000,Both sexes,Cardiovascular disease,Global
111.0,5397,,BHS,Bahamas,2000,Both sexes,Diabetes,Global
115.0,5397,,BHS,Bahamas,2000,Male,Cancer,Global
11.0,5397,,BHS,Bahamas,2000,Female,Chronic respiratory disease,Global
17.0,5397,,BHS,Bahamas,2000,Male,Chronic respiratory disease,Global
46.0,5397,,BHS,Bahamas,2000,Male,Diabetes,Global
118.0,5397,,BHS,Bahamas,2000,Female,Cancer,Global
255.0,5397,,BHS,Bahamas,2000,Male,Cardiovascular disease,Global
132.0,5397,,BHS,Bahamas,2005,Both sexes,Diabetes,Global
260.0,5397,,BHS,Bahamas,2005,Both sexes,Cancer,Global
36.0,5397,,BHS,Bahamas,2005,Both sexes,Chronic respiratory disease,Global
602.0,5397,,BHS,Bahamas,2005,Both sexes,Cardiovascular disease,Global
129.0,5397,,BHS,Bahamas,2005,Male,Cancer,Global
314.0,5397,,BHS,Bahamas,2005,Male,Cardiovascular disease,Global
22.0,5397,,BHS,Bahamas,2005,Male,Chronic respiratory disease,Global
131.0,5397,,BHS,Bahamas,2005,Female,Cancer,Global
14.0,5397,,BHS,Bahamas,2005,Female,Chronic respiratory disease,Global
288.0,5397,,BHS,Bahamas,2005,Female,Cardiovascular disease,Global
74.0,5397,,BHS,Bahamas,2005,Female,Diabetes,Global
58.0,5397,,BHS,Bahamas,2005,Male,Diabetes,Global
82.0,5397,,BHS,Bahamas,2010,Female,Diabetes,Global
156.0,5397,,BHS,Bahamas,2010,Female,Cancer,Global
16.0,5397,,BHS,Bahamas,2010,Female,Chronic respiratory disease,Global
322.0,5397,,BHS,Bahamas,2010,Female,Cardiovascular disease,Global
150.0,5397,,BHS,Bahamas,2010,Both sexes,Diabetes,Global
696.0,5397,,BHS,Bahamas,2010,Both sexes,Cardiovascular disease,Global
313.0,5397,,BHS,Bahamas,2010,Both sexes,Cancer,Global
42.0,5397,,BHS,Bahamas,2010,Both sexes,Chronic respiratory disease,Global
26.0,5397,,BHS,Bahamas,2010,Male,Chronic respiratory disease,Global
68.0,5397,,BHS,Bahamas,2010,Male,Diabetes,Global
374.0,5397,,BHS,Bahamas,2010,Male,Cardiovascular disease,Global
156.0,5397,,BHS,Bahamas,2010,Male,Cancer,Global
45.0,5397,,BHS,Bahamas,2015,Both sexes,Chronic respiratory disease,Global
86.0,5397,,BHS,Bahamas,2015,Female,Diabetes,Global
182.0,5397,,BHS,Bahamas,2015,Male,Cancer,Global
77.0,5397,,BHS,Bahamas,2015,Male,Diabetes,Global
407.0,5397,,BHS,Bahamas,2015,Male,Cardiovascular disease,Global
28.0,5397,,BHS,Bahamas,2015,Male,Chronic respiratory disease,Global
342.0,5397,,BHS,Bahamas,2015,Female,Cardiovascular disease,Global
180.0,5397,,BHS,Bahamas,2015,Female,Cancer,Global
362.0,5397,,BHS,Bahamas,2015,Both sexes,Cancer,Global
749.0,5397,,BHS,Bahamas,2015,Both sexes,Cardiovascular disease,Global
163.0,5397,,BHS,Bahamas,2015,Both sexes,Diabetes,Global
17.0,5397,,BHS,Bahamas,2015,Female,Chronic respiratory disease,Global
890.0,5397,,BHS,Bahamas,2019,Both sexes,Cardiovascular disease,Global
194.0,5397,,BHS,Bahamas,2019,Both sexes,Diabetes,Global
33.0,5397,,BHS,Bahamas,2019,Male,Chronic respiratory disease,Global
486.0,5397,,BHS,Bahamas,2019,Male,Cardiovascular disease,Global
199.0,5397,,BHS,Bahamas,2019,Female,Cancer,Global
20.0,5397,,BHS,Bahamas,2019,Female,Chronic respiratory disease,Global
102.0,5397,,BHS,Bahamas,2019,Female,Diabetes,Global
404.0,5397,,BHS,Bahamas,2019,Female,Cardiovascular disease,Global
53.0,5397,,BHS,Bahamas,2019,Both sexes,Chronic respiratory disease,Global
410.0,5397,,BHS,Bahamas,2019,Both sexes,Cancer,Global
92.0,5397,,BHS,Bahamas,2019,Male,Diabetes,Global
212.0,5397,,BHS,Bahamas,2019,Male,Cancer,Global
644.0,5397,,PAN,Panama,2000,Both sexes,Chronic respiratory disease,Global
2043.0,5397,,PAN,Panama,2000,Both sexes,Cancer,Global
1493.0,5397,,PAN,Panama,2000,Female,Cardiovascular disease,Global
893.0,5397,,PAN,Panama,2000,Female,Cancer,Global
669.0,5397,,PAN,Panama,2000,Both sexes,Diabetes,Global
3243.0,5397,,PAN,Panama,2000,Both sexes,Cardiovascular disease,Global
388.0,5397,,PAN,Panama,2000,Female,Diabetes,Global
267.0,5397,,PAN,Panama,2000,Female,Chronic respiratory disease,Global
1150.0,5397,,PAN,Panama,2000,Male,Cancer,Global
281.0,5397,,PAN,Panama,2000,Male,Diabetes,Global
377.0,5397,,PAN,Panama,2000,Male,Chronic respiratory disease,Global
1750.0,5397,,PAN,Panama,2000,Male,Cardiovascular disease,Global
2332.0,5397,,PAN,Panama,2005,Both sexes,Cancer,Global
776.0,5397,,PAN,Panama,2005,Both sexes,Diabetes,Global
1267.0,5397,,PAN,Panama,2005,Male,Cancer,Global
493.0,5397,,PAN,Panama,2005,Male,Chronic respiratory disease,Global
914.0,5397,,PAN,Panama,2005,Both sexes,Chronic respiratory disease,Global
4022.0,5397,,PAN,Panama,2005,Both sexes,Cardiovascular disease,Global
421.0,5397,,PAN,Panama,2005,Female,Chronic respiratory disease,Global
449.0,5397,,PAN,Panama,2005,Female,Diabetes,Global
1065.0,5397,,PAN,Panama,2005,Female,Cancer,Global
1891.0,5397,,PAN,Panama,2005,Female,Cardiovascular disease,Global
2130.0,5397,,PAN,Panama,2005,Male,Cardiovascular disease,Global
327.0,5397,,PAN,Panama,2005,Male,Diabetes,Global
1196.0,5397,,PAN,Panama,2010,Female,Cancer,Global
604.0,5397,,PAN,Panama,2010,Male,Chronic respiratory disease,Global
1414.0,5397,,PAN,Panama,2010,Male,Cancer,Global
2515.0,5397,,PAN,Panama,2010,Male,Cardiovascular disease,Global
394.0,5397,,PAN,Panama,2010,Male,Diabetes,Global
4515.0,5397,,PAN,Panama,2010,Both sexes,Cardiovascular disease,Global
1125.0,5397,,PAN,Panama,2010,Both sexes,Chronic respiratory disease,Global
2610.0,5397,,PAN,Panama,2010,Both sexes,Cancer,Global
891.0,5397,,PAN,Panama,2010,Both sexes,Diabetes,Global
2001.0,5397,,PAN,Panama,2010,Female,Cardiovascular disease,Global
521.0,5397,,PAN,Panama,2010,Female,Chronic respiratory disease,Global
497.0,5397,,PAN,Panama,2010,Female,Diabetes,Global
710.0,5397,,PAN,Panama,2015,Female,Diabetes,Global
1711.0,5397,,PAN,Panama,2015,Male,Cancer,Global
563.0,5397,,PAN,Panama,2015,Male,Chronic respiratory disease,Global
618.0,5397,,PAN,Panama,2015,Male,Diabetes,Global
2751.0,5397,,PAN,Panama,2015,Male,Cardiovascular disease,Global
1449.0,5397,,PAN,Panama,2015,Female,Cancer,Global
540.0,5397,,PAN,Panama,2015,Female,Chronic respiratory disease,Global
5003.0,5397,,PAN,Panama,2015,Both sexes,Cardiovascular disease,Global
1328.0,5397,,PAN,Panama,2015,Both sexes,Diabetes,Global
2252.0,5397,,PAN,Panama,2015,Female,Cardiovascular disease,Global
3160.0,5397,,PAN,Panama,2015,Both sexes,Cancer,Global
1103.0,5397,,PAN,Panama,2015,Both sexes,Chronic respiratory disease,Global
1797.0,5397,,PAN,Panama,2019,Male,Cancer,Global
3204.0,5397,,PAN,Panama,2019,Male,Cardiovascular disease,Global
3383.0,5397,,PAN,Panama,2019,Both sexes,Cancer,Global
1407.0,5397,,PAN,Panama,2019,Both sexes,Diabetes,Global
1378.0,5397,,PAN,Panama,2019,Both sexes,Chronic respiratory disease,Global
5821.0,5397,,PAN,Panama,2019,Both sexes,Cardiovascular disease,Global
664.0,5397,,PAN,Panama,2019,Male,Diabetes,Global
726.0,5397,,PAN,Panama,2019,Male,Chronic respiratory disease,Global
1587.0,5397,,PAN,Panama,2019,Female,Cancer,Global
653.0,5397,,PAN,Panama,2019,Female,Chronic respiratory disease,Global
743.0,5397,,PAN,Panama,2019,Female,Diabetes,Global
2616.0,5397,,PAN,Panama,2019,Female,Cardiovascular disease,Global
276.0,5397,,BRB,Barbados,2000,Female,Cancer,Global
367.0,5397,,BRB,Barbados,2000,Male,Cardiovascular disease,Global
280.0,5397,,BRB,Barbados,2000,Male,Cancer,Global
52.0,5397,,BRB,Barbados,2000,Female,Chronic respiratory disease,Global
847.0,5397,,BRB,Barbados,2000,Both sexes,Cardiovascular disease,Global
150.0,5397,,BRB,Barbados,2000,Female,Diabetes,Global
480.0,5397,,BRB,Barbados,2000,Female,Cardiovascular disease,Global
232.0,5397,,BRB,Barbados,2000,Both sexes,Diabetes,Global
83.0,5397,,BRB,Barbados,2000,Male,Diabetes,Global
57.0,5397,,BRB,Barbados,2000,Male,Chronic respiratory disease,Global
108.0,5397,,BRB,Barbados,2000,Both sexes,Chronic respiratory disease,Global
556.0,5397,,BRB,Barbados,2000,Both sexes,Cancer,Global
467.0,5397,,BRB,Barbados,2005,Female,Cardiovascular disease,Global
603.0,5397,,BRB,Barbados,2005,Both sexes,Cancer,Global
151.0,5397,,BRB,Barbados,2005,Both sexes,Chronic respiratory disease,Global
802.0,5397,,BRB,Barbados,2005,Both sexes,Cardiovascular disease,Global
284.0,5397,,BRB,Barbados,2005,Female,Cancer,Global
167.0,5397,,BRB,Barbados,2005,Female,Diabetes,Global
277.0,5397,,BRB,Barbados,2005,Both sexes,Diabetes,Global
320.0,5397,,BRB,Barbados,2005,Male,Cancer,Global
63.0,5397,,BRB,Barbados,2005,Female,Chronic respiratory disease,Global
110.0,5397,,BRB,Barbados,2005,Male,Diabetes,Global
335.0,5397,,BRB,Barbados,2005,Male,Cardiovascular disease,Global
88.0,5397,,BRB,Barbados,2005,Male,Chronic respiratory disease,Global
239.0,5397,,BRB,Barbados,2010,Both sexes,Diabetes,Global
642.0,5397,,BRB,Barbados,2010,Both sexes,Cancer,Global
847.0,5397,,BRB,Barbados,2010,Both sexes,Cardiovascular disease,Global
356.0,5397,,BRB,Barbados,2010,Male,Cardiovascular disease,Global
491.0,5397,,BRB,Barbados,2010,Female,Cardiovascular disease,Global
308.0,5397,,BRB,Barbados,2010,Male,Cancer,Global
85.0,5397,,BRB,Barbados,2010,Male,Diabetes,Global
59.0,5397,,BRB,Barbados,2010,Male,Chronic respiratory disease,Global
119.0,5397,,BRB,Barbados,2010,Both sexes,Chronic respiratory disease,Global
60.0,5397,,BRB,Barbados,2010,Female,Chronic respiratory disease,Global
333.0,5397,,BRB,Barbados,2010,Female,Cancer,Global
154.0,5397,,BRB,Barbados,2010,Female,Diabetes,Global
52.0,5397,,BRB,Barbados,2015,Female,Chronic respiratory disease,Global
523.0,5397,,BRB,Barbados,2015,Female,Cardiovascular disease,Global
169.0,5397,,BRB,Barbados,2015,Female,Diabetes,Global
903.0,5397,,BRB,Barbados,2015,Both sexes,Cardiovascular disease,Global
112.0,5397,,BRB,Barbados,2015,Both sexes,Chronic respiratory disease,Global
264.0,5397,,BRB,Barbados,2015,Both sexes,Diabetes,Global
665.0,5397,,BRB,Barbados,2015,Both sexes,Cancer,Global
345.0,5397,,BRB,Barbados,2015,Female,Cancer,Global
320.0,5397,,BRB,Barbados,2015,Male,Cancer,Global
95.0,5397,,BRB,Barbados,2015,Male,Diabetes,Global
379.0,5397,,BRB,Barbados,2015,Male,Cardiovascular disease,Global
60.0,5397,,BRB,Barbados,2015,Male,Chronic respiratory disease,Global
749.0,5397,,BRB,Barbados,2019,Both sexes,Cancer,Global
125.0,5397,,BRB,Barbados,2019,Both sexes,Chronic respiratory disease,Global
1005.0,5397,,BRB,Barbados,2019,Both sexes,Cardiovascular disease,Global
293.0,5397,,BRB,Barbados,2019,Both sexes,Diabetes,Global
459.0,5397,,BRB,Barbados,2019,Male,Cardiovascular disease,Global
546.0,5397,,BRB,Barbados,2019,Female,Cardiovascular disease,Global
364.0,5397,,BRB,Barbados,2019,Female,Cancer,Global
177.0,5397,,BRB,Barbados,2019,Female,Diabetes,Global
385.0,5397,,BRB,Barbados,2019,Male,Cancer,Global
54.0,5397,,BRB,Barbados,2019,Female,Chronic respiratory disease,Global
116.0,5397,,BRB,Barbados,2019,Male,Diabetes,Global
72.0,5397,,BRB,Barbados,2019,Male,Chronic respiratory disease,Global
5420.0,5397,,PRY,Paraguay,2000,Both sexes,Cardiovascular disease,Global
3308.0,5397,,PRY,Paraguay,2000,Both sexes,Cancer,Global
1763.0,5397,,PRY,Paraguay,2000,Male,Cancer,Global
2804.0,5397,,PRY,Paraguay,2000,Male,Cardiovascular disease,Global
2616.0,5397,,PRY,Paraguay,2000,Female,Cardiovascular disease,Global
753.0,5397,,PRY,Paraguay,2000,Female,Diabetes,Global
386.0,5397,,PRY,Paraguay,2000,Female,Chronic respiratory disease,Global
1545.0,5397,,PRY,Paraguay,2000,Female,Cancer,Global
1174.0,5397,,PRY,Paraguay,2000,Both sexes,Diabetes,Global
849.0,5397,,PRY,Paraguay,2000,Both sexes,Chronic respiratory disease,Global
421.0,5397,,PRY,Paraguay,2000,Male,Diabetes,Global
463.0,5397,,PRY,Paraguay,2000,Male,Chronic respiratory disease,Global
746.0,5397,,PRY,Paraguay,2005,Male,Diabetes,Global
2038.0,5397,,PRY,Paraguay,2005,Male,Cancer,Global
3350.0,5397,,PRY,Paraguay,2005,Male,Cardiovascular disease,Global
546.0,5397,,PRY,Paraguay,2005,Male,Chronic respiratory disease,Global
3072.0,5397,,PRY,Paraguay,2005,Female,Cardiovascular disease,Global
351.0,5397,,PRY,Paraguay,2005,Female,Chronic respiratory disease,Global
1868.0,5397,,PRY,Paraguay,2005,Female,Cancer,Global
1143.0,5397,,PRY,Paraguay,2005,Female,Diabetes,Global
1889.0,5397,,PRY,Paraguay,2005,Both sexes,Diabetes,Global
897.0,5397,,PRY,Paraguay,2005,Both sexes,Chronic respiratory disease,Global
3907.0,5397,,PRY,Paraguay,2005,Both sexes,Cancer,Global
6423.0,5397,,PRY,Paraguay,2005,Both sexes,Cardiovascular disease,Global
447.0,5397,,PRY,Paraguay,2010,Female,Chronic respiratory disease,Global
1209.0,5397,,PRY,Paraguay,2010,Female,Diabetes,Global
1953.0,5397,,PRY,Paraguay,2010,Female,Cancer,Global
8029.0,5397,,PRY,Paraguay,2010,Both sexes,Cardiovascular disease,Global
1155.0,5397,,PRY,Paraguay,2010,Both sexes,Chronic respiratory disease,Global
4239.0,5397,,PRY,Paraguay,2010,Both sexes,Cancer,Global
2091.0,5397,,PRY,Paraguay,2010,Both sexes,Diabetes,Global
3610.0,5397,,PRY,Paraguay,2010,Female,Cardiovascular disease,Global
4419.0,5397,,PRY,Paraguay,2010,Male,Cardiovascular disease,Global
2286.0,5397,,PRY,Paraguay,2010,Male,Cancer,Global
708.0,5397,,PRY,Paraguay,2010,Male,Chronic respiratory disease,Global
882.0,5397,,PRY,Paraguay,2010,Male,Diabetes,Global
1567.0,5397,,PRY,Paraguay,2015,Both sexes,Chronic respiratory disease,Global
4827.0,5397,,PRY,Paraguay,2015,Both sexes,Cancer,Global
4361.0,5397,,PRY,Paraguay,2015,Male,Cardiovascular disease,Global
985.0,5397,,PRY,Paraguay,2015,Male,Chronic respiratory disease,Global
2126.0,5397,,PRY,Paraguay,2015,Female,Cancer,Global
582.0,5397,,PRY,Paraguay,2015,Female,Chronic respiratory disease,Global
1470.0,5397,,PRY,Paraguay,2015,Female,Diabetes,Global
3563.0,5397,,PRY,Paraguay,2015,Female,Cardiovascular disease,Global
7924.0,5397,,PRY,Paraguay,2015,Both sexes,Cardiovascular disease,Global
2697.0,5397,,PRY,Paraguay,2015,Both sexes,Diabetes,Global
2702.0,5397,,PRY,Paraguay,2015,Male,Cancer,Global
1226.0,5397,,PRY,Paraguay,2015,Male,Diabetes,Global
9153.0,5397,,PRY,Paraguay,2019,Both sexes,Cardiovascular disease,Global
5173.0,5397,,PRY,Paraguay,2019,Male,Cardiovascular disease,Global
1365.0,5397,,PRY,Paraguay,2019,Male,Diabetes,Global
3040.0,5397,,PRY,Paraguay,2019,Male,Cancer,Global
1219.0,5397,,PRY,Paraguay,2019,Male,Chronic respiratory disease,Global
1629.0,5397,,PRY,Paraguay,2019,Female,Diabetes,Global
715.0,5397,,PRY,Paraguay,2019,Female,Chronic respiratory disease,Global
2395.0,5397,,PRY,Paraguay,2019,Female,Cancer,Global
3981.0,5397,,PRY,Paraguay,2019,Female,Cardiovascular disease,Global
1934.0,5397,,PRY,Paraguay,2019,Both sexes,Chronic respiratory disease,Global
5436.0,5397,,PRY,Paraguay,2019,Both sexes,Cancer,Global
2993.0,5397,,PRY,Paraguay,2019,Both sexes,Diabetes,Global
33.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Male,Diabetes,Global
115.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Male,Cardiovascular disease,Global
13.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Male,Chronic respiratory disease,Global
80.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Male,Cancer,Global
256.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Both sexes,Cardiovascular disease,Global
97.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Both sexes,Diabetes,Global
141.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Both sexes,Cancer,Global
20.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Both sexes,Chronic respiratory disease,Global
141.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Female,Cardiovascular disease,Global
61.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Female,Cancer,Global
7.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Female,Chronic respiratory disease,Global
64.0,5397,,VCT,Saint Vincent and the Grenadines,2000,Female,Diabetes,Global
36.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Male,Diabetes,Global
16.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Male,Chronic respiratory disease,Global
111.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Both sexes,Cancer,Global
243.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Both sexes,Cardiovascular disease,Global
94.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Both sexes,Diabetes,Global
23.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Both sexes,Chronic respiratory disease,Global
58.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Female,Diabetes,Global
128.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Female,Cardiovascular disease,Global
7.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Female,Chronic respiratory disease,Global
116.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Male,Cardiovascular disease,Global
60.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Male,Cancer,Global
51.0,5397,,VCT,Saint Vincent and the Grenadines,2005,Female,Cancer,Global
72.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Both sexes,Diabetes,Global
133.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Both sexes,Cancer,Global
26.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Both sexes,Chronic respiratory disease,Global
310.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Both sexes,Cardiovascular disease,Global
11.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Female,Chronic respiratory disease,Global
168.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Female,Cardiovascular disease,Global
52.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Female,Cancer,Global
43.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Female,Diabetes,Global
29.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Male,Diabetes,Global
81.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Male,Cancer,Global
16.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Male,Chronic respiratory disease,Global
142.0,5397,,VCT,Saint Vincent and the Grenadines,2010,Male,Cardiovascular disease,Global
86.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Both sexes,Diabetes,Global
328.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Both sexes,Cardiovascular disease,Global
16.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Female,Chronic respiratory disease,Global
74.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Female,Cancer,Global
157.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Female,Cardiovascular disease,Global
171.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Male,Cardiovascular disease,Global
94.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Male,Cancer,Global
48.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Female,Diabetes,Global
26.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Male,Chronic respiratory disease,Global
38.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Male,Diabetes,Global
168.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Both sexes,Cancer,Global
42.0,5397,,VCT,Saint Vincent and the Grenadines,2015,Both sexes,Chronic respiratory disease,Global
74.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Both sexes,Diabetes,Global
327.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Both sexes,Cardiovascular disease,Global
174.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Both sexes,Cancer,Global
48.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Both sexes,Chronic respiratory disease,Global
160.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Female,Cardiovascular disease,Global
167.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Male,Cardiovascular disease,Global
30.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Male,Diabetes,Global
96.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Male,Cancer,Global
29.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Male,Chronic respiratory disease,Global
79.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Female,Cancer,Global
44.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Female,Diabetes,Global
19.0,5397,,VCT,Saint Vincent and the Grenadines,2019,Female,Chronic respiratory disease,Global
2391.0,5397,,NIC,Nicaragua,2000,Both sexes,Cancer,Global
890.0,5397,,NIC,Nicaragua,2000,Both sexes,Chronic respiratory disease,Global
1120.0,5397,,NIC,Nicaragua,2000,Both sexes,Diabetes,Global
5293.0,5397,,NIC,Nicaragua,2000,Both sexes,Cardiovascular disease,Global
424.0,5397,,NIC,Nicaragua,2000,Female,Chronic respiratory disease,Global
2853.0,5397,,NIC,Nicaragua,2000,Female,Cardiovascular disease,Global
676.0,5397,,NIC,Nicaragua,2000,Female,Diabetes,Global
1272.0,5397,,NIC,Nicaragua,2000,Female,Cancer,Global
466.0,5397,,NIC,Nicaragua,2000,Male,Chronic respiratory disease,Global
1120.0,5397,,NIC,Nicaragua,2000,Male,Cancer,Global
443.0,5397,,NIC,Nicaragua,2000,Male,Diabetes,Global
2440.0,5397,,NIC,Nicaragua,2000,Male,Cardiovascular disease,Global
6709.0,5397,,NIC,Nicaragua,2005,Both sexes,Cardiovascular disease,Global
1611.0,5397,,NIC,Nicaragua,2005,Both sexes,Diabetes,Global
1243.0,5397,,NIC,Nicaragua,2005,Both sexes,Chronic respiratory disease,Global
2991.0,5397,,NIC,Nicaragua,2005,Both sexes,Cancer,Global
922.0,5397,,NIC,Nicaragua,2005,Female,Diabetes,Global
1510.0,5397,,NIC,Nicaragua,2005,Female,Cancer,Global
625.0,5397,,NIC,Nicaragua,2005,Female,Chronic respiratory disease,Global
3558.0,5397,,NIC,Nicaragua,2005,Female,Cardiovascular disease,Global
3151.0,5397,,NIC,Nicaragua,2005,Male,Cardiovascular disease,Global
689.0,5397,,NIC,Nicaragua,2005,Male,Diabetes,Global
1481.0,5397,,NIC,Nicaragua,2005,Male,Cancer,Global
617.0,5397,,NIC,Nicaragua,2005,Male,Chronic respiratory disease,Global
1691.0,5397,,NIC,Nicaragua,2010,Both sexes,Chronic respiratory disease,Global
7207.0,5397,,NIC,Nicaragua,2010,Both sexes,Cardiovascular disease,Global
3272.0,5397,,NIC,Nicaragua,2010,Both sexes,Cancer,Global
2334.0,5397,,NIC,Nicaragua,2010,Both sexes,Diabetes,Global
1388.0,5397,,NIC,Nicaragua,2010,Female,Diabetes,Global
852.0,5397,,NIC,Nicaragua,2010,Female,Chronic respiratory disease,Global
3788.0,5397,,NIC,Nicaragua,2010,Female,Cardiovascular disease,Global
1644.0,5397,,NIC,Nicaragua,2010,Female,Cancer,Global
1628.0,5397,,NIC,Nicaragua,2010,Male,Cancer,Global
839.0,5397,,NIC,Nicaragua,2010,Male,Chronic respiratory disease,Global
946.0,5397,,NIC,Nicaragua,2010,Male,Diabetes,Global
3419.0,5397,,NIC,Nicaragua,2010,Male,Cardiovascular disease,Global
1754.0,5397,,NIC,Nicaragua,2015,Both sexes,Chronic respiratory disease,Global
8820.0,5397,,NIC,Nicaragua,2015,Both sexes,Cardiovascular disease,Global
2594.0,5397,,NIC,Nicaragua,2015,Both sexes,Diabetes,Global
3707.0,5397,,NIC,Nicaragua,2015,Both sexes,Cancer,Global
1891.0,5397,,NIC,Nicaragua,2015,Female,Cancer,Global
1464.0,5397,,NIC,Nicaragua,2015,Female,Diabetes,Global
4712.0,5397,,NIC,Nicaragua,2015,Female,Cardiovascular disease,Global
885.0,5397,,NIC,Nicaragua,2015,Female,Chronic respiratory disease,Global
868.0,5397,,NIC,Nicaragua,2015,Male,Chronic respiratory disease,Global
4108.0,5397,,NIC,Nicaragua,2015,Male,Cardiovascular disease,Global
1816.0,5397,,NIC,Nicaragua,2015,Male,Cancer,Global
1130.0,5397,,NIC,Nicaragua,2015,Male,Diabetes,Global
2063.0,5397,,NIC,Nicaragua,2019,Both sexes,Chronic respiratory disease,Global
3307.0,5397,,NIC,Nicaragua,2019,Both sexes,Diabetes,Global
9759.0,5397,,NIC,Nicaragua,2019,Both sexes,Cardiovascular disease,Global
4065.0,5397,,NIC,Nicaragua,2019,Both sexes,Cancer,Global
2059.0,5397,,NIC,Nicaragua,2019,Female,Cancer,Global
4962.0,5397,,NIC,Nicaragua,2019,Female,Cardiovascular disease,Global
1064.0,5397,,NIC,Nicaragua,2019,Female,Chronic respiratory disease,Global
1833.0,5397,,NIC,Nicaragua,2019,Female,Diabetes,Global
999.0,5397,,NIC,Nicaragua,2019,Male,Chronic respiratory disease,Global
1473.0,5397,,NIC,Nicaragua,2019,Male,Diabetes,Global
2006.0,5397,,NIC,Nicaragua,2019,Male,Cancer,Global
4797.0,5397,,NIC,Nicaragua,2019,Male,Cardiovascular disease,Global
30860.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Both sexes,Cardiovascular disease,Global
3931.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Both sexes,Chronic respiratory disease,Global
5814.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Both sexes,Diabetes,Global
